concord_class,baseline,project,r1,r2,r3,label,split
io.cattle.platform.core.model.tables.PhysicalHostTable,"rancherio_cattle_rancherio_cattle_io.cattle.platform.core.model.tables44PhysicalHostTable.code
",cattle,cattle_io.cattle.platform.core.model.tables.PhysicalHostTable_R1.json,cattle_io.cattle.platform.core.model.tables.PhysicalHostTable_R2.json,cattle_io.cattle.platform.core.model.tables.PhysicalHostTable_R3.json,1,val
com.google.javascript.jscomp.CheckRegExp,"google_closure-compiler_google_closure-compiler_com.google.javascript.jscomp209CheckRegExp.code
",closure-compiler,closure-compiler_com.google.javascript.jscomp.CheckRegExp_R1.json,closure-compiler_com.google.javascript.jscomp.CheckRegExp_R2.json,closure-compiler_com.google.javascript.jscomp.CheckRegExp_R3.json,0,val
net.glowstone.generator.objects.trees.RedwoodTree,"GlowstoneMC_Glowstone_GlowstoneMC_Glowstone_net.glowstone.generator.objects.trees715RedwoodTree.code
",Glowstone,Glowstone_net.glowstone.generator.objects.trees.RedwoodTree_R1.json,Glowstone_net.glowstone.generator.objects.trees.RedwoodTree_R2.json,Glowstone_net.glowstone.generator.objects.trees.RedwoodTree_R3.json,0,val
com.google.common.base.AnyOf,"google_guava_google_guava_com.google.common.base30AnyOf.code
",guava,guava_com.google.common.base.AnyOf_R1.json,guava_com.google.common.base.AnyOf_R2.json,guava_com.google.common.base.AnyOf_R3.json,0,val
net.sourceforge.ganttproject.gui.projectwizard.CheckBoxAction,"bardsoftware_ganttproject_bardsoftware_ganttproject_net.sourceforge.ganttproject.gui.projectwizard677CheckBoxAction.code
",ganttproject,ganttproject_net.sourceforge.ganttproject.gui.projectwizard.CheckBoxAction_R1.json,ganttproject_net.sourceforge.ganttproject.gui.projectwizard.CheckBoxAction_R2.json,ganttproject_net.sourceforge.ganttproject.gui.projectwizard.CheckBoxAction_R3.json,0,val
org.ripple.bouncycastle.crypto.tls.TlsMac,"cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.crypto.tls1627TlsMac.code
",RipplePower,RipplePower_org.ripple.bouncycastle.crypto.tls.TlsMac_R1.json,RipplePower_org.ripple.bouncycastle.crypto.tls.TlsMac_R2.json,RipplePower_org.ripple.bouncycastle.crypto.tls.TlsMac_R3.json,0,val
org.fenixedu.academic.dto.InfoPeriod,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.dto1760InfoPeriod.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.dto.InfoPeriod_R1.json,fenixedu-academic_org.fenixedu.academic.dto.InfoPeriod_R2.json,fenixedu-academic_org.fenixedu.academic.dto.InfoPeriod_R3.json,0,val
org.apache.knox.gateway.topology.discovery.ambari.URLPattern,"apache_knox_apache_knox_org.apache.knox.gateway.topology.discovery.ambari1198URLPattern.code
",knox,knox_org.apache.knox.gateway.topology.discovery.ambari.URLPattern_R1.json,knox_org.apache.knox.gateway.topology.discovery.ambari.URLPattern_R2.json,knox_org.apache.knox.gateway.topology.discovery.ambari.URLPattern_R3.json,0,val
com.addthis.hydra.data.query.op.OpMedian,"addthis_hydra_addthis_hydra_com.addthis.hydra.data.query.op335OpMedian.code
",hydra,hydra_com.addthis.hydra.data.query.op.OpMedian_R1.json,hydra_com.addthis.hydra.data.query.op.OpMedian_R2.json,hydra_com.addthis.hydra.data.query.op.OpMedian_R3.json,0,val
net.sourceforge.ganttproject.GanttGraphicArea,"bardsoftware_ganttproject_bardsoftware_ganttproject_net.sourceforge.ganttproject252GanttGraphicArea.code
",ganttproject,ganttproject_net.sourceforge.ganttproject.GanttGraphicArea_R1.json,ganttproject_net.sourceforge.ganttproject.GanttGraphicArea_R2.json,ganttproject_net.sourceforge.ganttproject.GanttGraphicArea_R3.json,0,val
org.fenixedu.academic.domain.phd.candidacy.PhdCandidacyRefereeLetterBean,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain.phd.candidacy1195PhdCandidacyRefereeLetterBean.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.phd.candidacy.PhdCandidacyRefereeLetterBean_R1.json,fenixedu-academic_org.fenixedu.academic.domain.phd.candidacy.PhdCandidacyRefereeLetterBean_R2.json,fenixedu-academic_org.fenixedu.academic.domain.phd.candidacy.PhdCandidacyRefereeLetterBean_R3.json,0,val
org.apache.hadoop.hbase.io.FileLink,"cloud-software-foundation_c5_cloud-software-foundation_c5_org.apache.hadoop.hbase.io881FileLink.code
",c5,c5_org.apache.hadoop.hbase.io.FileLink_R1.json,c5_org.apache.hadoop.hbase.io.FileLink_R2.json,c5_org.apache.hadoop.hbase.io.FileLink_R3.json,0,val
com.google.common.primitives.ShortArrayAsList,"google_guava_google_guava_com.google.common.primitives2441ShortArrayAsList.code
",guava,guava_com.google.common.primitives.ShortArrayAsList_R1.json,guava_com.google.common.primitives.ShortArrayAsList_R2.json,guava_com.google.common.primitives.ShortArrayAsList_R3.json,0,val
org.ripple.bouncycastle.pqc.math.ntru.polynomial.ModularResultant,"cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.pqc.math.ntru.polynomial2594ModularResultant.code
",RipplePower,RipplePower_org.ripple.bouncycastle.pqc.math.ntru.polynomial.ModularResultant_R1.json,RipplePower_org.ripple.bouncycastle.pqc.math.ntru.polynomial.ModularResultant_R2.json,RipplePower_org.ripple.bouncycastle.pqc.math.ntru.polynomial.ModularResultant_R3.json,0,val
com.example.android.supportv4.app.AppListAdapter,"benhysell_V.FlyoutTest_benhysell_V.FlyoutTest_com.example.android.supportv4.app469AppListAdapter.code
",V.FlyoutTest,V.FlyoutTest_com.example.android.supportv4.app.AppListAdapter_R1.json,V.FlyoutTest_com.example.android.supportv4.app.AppListAdapter_R2.json,V.FlyoutTest_com.example.android.supportv4.app.AppListAdapter_R3.json,0,val
org.spout.vanilla.material.block.solid.Mycelium,"SpoutDev_Vanilla_SpoutDev_Vanilla_org.spout.vanilla.material.block.solid551Mycelium.code
",Vanilla,Vanilla_org.spout.vanilla.material.block.solid.Mycelium_R1.json,Vanilla_org.spout.vanilla.material.block.solid.Mycelium_R2.json,Vanilla_org.spout.vanilla.material.block.solid.Mycelium_R3.json,0,val
net.imagej.ops.math.Log2,"imagej_imagej-ops_imagej_imagej-ops_net.imagej.ops.math725Log2.code
",imagej-ops,imagej-ops_net.imagej.ops.math.Log2_R1.json,imagej-ops_net.imagej.ops.math.Log2_R2.json,imagej-ops_net.imagej.ops.math.Log2_R3.json,0,val
org.kitesdk.data.spi.filesystem.FileSystemView,"kite-sdk_kite_kite-sdk_kite_org.kitesdk.data.spi.filesystem443FileSystemView.code
",kite,kite_org.kitesdk.data.spi.filesystem.FileSystemView_R1.json,kite_org.kitesdk.data.spi.filesystem.FileSystemView_R2.json,kite_org.kitesdk.data.spi.filesystem.FileSystemView_R3.json,0,val
com.hankcs.hanlp.corpus.dependency.CoNll.Evaluator,"hankcs_HanLP_hankcs_HanLP_com.hankcs.hanlp.corpus.dependency.CoNll184Evaluator.code
",HanLP,HanLP_com.hankcs.hanlp.corpus.dependency.CoNll.Evaluator_R1.json,HanLP_com.hankcs.hanlp.corpus.dependency.CoNll.Evaluator_R2.json,HanLP_com.hankcs.hanlp.corpus.dependency.CoNll.Evaluator_R3.json,0,val
org.itc.irst.tcc.sre.util.FreqSet,"BlueBrain_bluima_BlueBrain_bluima_org.itc.irst.tcc.sre.util2139FreqSet.code
",bluima,bluima_org.itc.irst.tcc.sre.util.FreqSet_R1.json,bluima_org.itc.irst.tcc.sre.util.FreqSet_R2.json,bluima_org.itc.irst.tcc.sre.util.FreqSet_R3.json,0,val
com.hankcs.hanlp.seg.NShort.NShortSegment,"hankcs_HanLP_hankcs_HanLP_com.hankcs.hanlp.seg.NShort583NShortSegment.code
",HanLP,HanLP_com.hankcs.hanlp.seg.NShort.NShortSegment_R1.json,HanLP_com.hankcs.hanlp.seg.NShort.NShortSegment_R2.json,HanLP_com.hankcs.hanlp.seg.NShort.NShortSegment_R3.json,0,val
dyvilx.tools.compiler.parser.type.TypeParameterListParser,"Clashsoft_Dyvil_Clashsoft_Dyvil_dyvilx.tools.compiler.parser.type558TypeParameterListParser.code
",Dyvil,Dyvil_dyvilx.tools.compiler.parser.type.TypeParameterListParser_R1.json,Dyvil_dyvilx.tools.compiler.parser.type.TypeParameterListParser_R2.json,Dyvil_dyvilx.tools.compiler.parser.type.TypeParameterListParser_R3.json,0,val
biz.ganttproject.impex.ical.CalendarEditorPage,"bardsoftware_ganttproject_bardsoftware_ganttproject_biz.ganttproject.impex.ical180CalendarEditorPage.code
",ganttproject,ganttproject_biz.ganttproject.impex.ical.CalendarEditorPage_R1.json,ganttproject_biz.ganttproject.impex.ical.CalendarEditorPage_R2.json,ganttproject_biz.ganttproject.impex.ical.CalendarEditorPage_R3.json,0,val
org.kitesdk.data.spi.filesystem.CSVAppender,"kite-sdk_kite_kite-sdk_kite_org.kitesdk.data.spi.filesystem418CSVAppender.code
",kite,kite_org.kitesdk.data.spi.filesystem.CSVAppender_R1.json,kite_org.kitesdk.data.spi.filesystem.CSVAppender_R2.json,kite_org.kitesdk.data.spi.filesystem.CSVAppender_R3.json,0,val
com.google.javascript.jscomp.ScriptRecorder,"google_closure-compiler_google_closure-compiler_com.google.javascript.jscomp1137ScriptRecorder.code
",closure-compiler,closure-compiler_com.google.javascript.jscomp.ScriptRecorder_R1.json,closure-compiler_com.google.javascript.jscomp.ScriptRecorder_R2.json,closure-compiler_com.google.javascript.jscomp.ScriptRecorder_R3.json,0,val
net.sf.gazpachoquest.questionnaire.resolver.QuestionByQuestionRelevanceAwareResolver,"antoniomaria_gazpachoquest_antoniomaria_gazpachoquest_net.sf.gazpachoquest.questionnaire.resolver286QuestionByQuestionRelevanceAwareResolver.code
",gazpachoquest,gazpachoquest_net.sf.gazpachoquest.questionnaire.resolver.QuestionByQuestionRelevanceAwareResolver_R1.json,gazpachoquest_net.sf.gazpachoquest.questionnaire.resolver.QuestionByQuestionRelevanceAwareResolver_R2.json,gazpachoquest_net.sf.gazpachoquest.questionnaire.resolver.QuestionByQuestionRelevanceAwareResolver_R3.json,0,val
org.apache.hadoop.hbase.protobuf.generated.PrepareBulkLoadResponse,"cloud-software-foundation_c5_cloud-software-foundation_c5_org.apache.hadoop.hbase.protobuf.generated1925PrepareBulkLoadResponse.code
",c5,c5_org.apache.hadoop.hbase.protobuf.generated.PrepareBulkLoadResponse_R1.json,c5_org.apache.hadoop.hbase.protobuf.generated.PrepareBulkLoadResponse_R2.json,c5_org.apache.hadoop.hbase.protobuf.generated.PrepareBulkLoadResponse_R3.json,0,val
com.google.common.collect.SingletonImmutableTable,"google_guava_google_guava_com.google.common.collect1155SingletonImmutableTable.code
",guava,guava_com.google.common.collect.SingletonImmutableTable_R1.json,guava_com.google.common.collect.SingletonImmutableTable_R2.json,guava_com.google.common.collect.SingletonImmutableTable_R3.json,0,val
org.waveprotocol.wave.client.wavepanel.view.dom.full.ParticipantAvatarViewBuilder,"apache_incubator-wave_apache_incubator-wave_org.waveprotocol.wave.client.wavepanel.view.dom.full1696ParticipantAvatarViewBuilder.code
",incubator-wave,incubator-wave_org.waveprotocol.wave.client.wavepanel.view.dom.full.ParticipantAvatarViewBuilder_R1.json,incubator-wave_org.waveprotocol.wave.client.wavepanel.view.dom.full.ParticipantAvatarViewBuilder_R2.json,incubator-wave_org.waveprotocol.wave.client.wavepanel.view.dom.full.ParticipantAvatarViewBuilder_R3.json,0,val
ch.epfl.bbp.shaded.opennlp.tools.postag.DefaultPOSContextGenerator,"BlueBrain_bluima_BlueBrain_bluima_ch.epfl.bbp.shaded.opennlp.tools.postag217DefaultPOSContextGenerator.code
",bluima,bluima_ch.epfl.bbp.shaded.opennlp.tools.postag.DefaultPOSContextGenerator_R1.json,bluima_ch.epfl.bbp.shaded.opennlp.tools.postag.DefaultPOSContextGenerator_R2.json,bluima_ch.epfl.bbp.shaded.opennlp.tools.postag.DefaultPOSContextGenerator_R3.json,0,val
org.fenixedu.academic.domain.accessControl.PersistentNotUpdatedAlumniInfoForSpecificDaysGroup,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain.accessControl204PersistentNotUpdatedAlumniInfoForSpecificDaysGroup.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.accessControl.PersistentNotUpdatedAlumniInfoForSpecificDaysGroup_R1.json,fenixedu-academic_org.fenixedu.academic.domain.accessControl.PersistentNotUpdatedAlumniInfoForSpecificDaysGroup_R2.json,fenixedu-academic_org.fenixedu.academic.domain.accessControl.PersistentNotUpdatedAlumniInfoForSpecificDaysGroup_R3.json,0,val
com.amazonaws.services.dynamodbv2.datamodeling.encryption.providers.CurrentMaterials,"awslabs_aws-dynamodb-encryption-java_awslabs_aws-dynamodb-encryption-java_com.amazonaws.services.dynamodbv2.datamodeling.encryption.providers34CurrentMaterials.code
",aws-dynamodb-encryption-java,aws-dynamodb-encryption-java_com.amazonaws.services.dynamodbv2.datamodeling.encryption.providers.CurrentMaterials_R1.json,aws-dynamodb-encryption-java_com.amazonaws.services.dynamodbv2.datamodeling.encryption.providers.CurrentMaterials_R2.json,aws-dynamodb-encryption-java_com.amazonaws.services.dynamodbv2.datamodeling.encryption.providers.CurrentMaterials_R3.json,0,val
com.github.steveice10.mc.protocol.packet.ingame.client.window.ClientRenameItemPacket,"Steveice10_MCProtocolLib_Steveice10_MCProtocolLib_com.github.steveice10.mc.protocol.packet.ingame.client.window139ClientRenameItemPacket.code
",MCProtocolLib,MCProtocolLib_com.github.steveice10.mc.protocol.packet.ingame.client.window.ClientRenameItemPacket_R1.json,MCProtocolLib_com.github.steveice10.mc.protocol.packet.ingame.client.window.ClientRenameItemPacket_R2.json,MCProtocolLib_com.github.steveice10.mc.protocol.packet.ingame.client.window.ClientRenameItemPacket_R3.json,0,val
org.ripple.power.txns.btc.BlockHeader,"cping_RipplePower_cping_RipplePower_org.ripple.power.txns.btc3009BlockHeader.code
",RipplePower,RipplePower_org.ripple.power.txns.btc.BlockHeader_R1.json,RipplePower_org.ripple.power.txns.btc.BlockHeader_R2.json,RipplePower_org.ripple.power.txns.btc.BlockHeader_R3.json,0,val
org.snpeff.logStatsServer.LogStats,"pcingola_SnpEff_pcingola_SnpEff_org.snpeff.logStatsServer250LogStats.code
",SnpEff,SnpEff_org.snpeff.logStatsServer.LogStats_R1.json,SnpEff_org.snpeff.logStatsServer.LogStats_R2.json,SnpEff_org.snpeff.logStatsServer.LogStats_R3.json,0,val
org.spout.vanilla.protocol.msg.world.block.SignMessage,"SpoutDev_Vanilla_SpoutDev_Vanilla_org.spout.vanilla.protocol.msg.world.block982SignMessage.code
",Vanilla,Vanilla_org.spout.vanilla.protocol.msg.world.block.SignMessage_R1.json,Vanilla_org.spout.vanilla.protocol.msg.world.block.SignMessage_R2.json,Vanilla_org.spout.vanilla.protocol.msg.world.block.SignMessage_R3.json,0,val
org.fenixedu.academic.domain.candidacy.workflow.form.FiliationForm,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain.candidacy.workflow.form614FiliationForm.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.candidacy.workflow.form.FiliationForm_R1.json,fenixedu-academic_org.fenixedu.academic.domain.candidacy.workflow.form.FiliationForm_R2.json,fenixedu-academic_org.fenixedu.academic.domain.candidacy.workflow.form.FiliationForm_R3.json,0,val
org.apache.hadoop.hbase.rest.protobuf.generated.Region,"cloud-software-foundation_c5_cloud-software-foundation_c5_org.apache.hadoop.hbase.rest.protobuf.generated2738Region.code
",c5,c5_org.apache.hadoop.hbase.rest.protobuf.generated.Region_R1.json,c5_org.apache.hadoop.hbase.rest.protobuf.generated.Region_R2.json,c5_org.apache.hadoop.hbase.rest.protobuf.generated.Region_R3.json,0,val
org.fenixedu.academic.domain.candidacyProcess.IndividualCandidacyProcessBean,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain.candidacyProcess638IndividualCandidacyProcessBean.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.candidacyProcess.IndividualCandidacyProcessBean_R1.json,fenixedu-academic_org.fenixedu.academic.domain.candidacyProcess.IndividualCandidacyProcessBean_R2.json,fenixedu-academic_org.fenixedu.academic.domain.candidacyProcess.IndividualCandidacyProcessBean_R3.json,0,val
com.google.javascript.jscomp.graph.EdgeTuple,"google_closure-compiler_google_closure-compiler_com.google.javascript.jscomp.graph1413EdgeTuple.code
",closure-compiler,closure-compiler_com.google.javascript.jscomp.graph.EdgeTuple_R1.json,closure-compiler_com.google.javascript.jscomp.graph.EdgeTuple_R2.json,closure-compiler_com.google.javascript.jscomp.graph.EdgeTuple_R3.json,0,val
org.kaazing.k3po.lang.internal.ast.builder.AstWriteAbortNodeBuilder,"kaazing_k3po_kaazing_k3po_org.kaazing.k3po.lang.internal.ast.builder544AstWriteAbortNodeBuilder.code
",k3po,k3po_org.kaazing.k3po.lang.internal.ast.builder.AstWriteAbortNodeBuilder_R1.json,k3po_org.kaazing.k3po.lang.internal.ast.builder.AstWriteAbortNodeBuilder_R2.json,k3po_org.kaazing.k3po.lang.internal.ast.builder.AstWriteAbortNodeBuilder_R3.json,0,val
org.yccheok.jstock.gui.IndicatorScannerJPanel,"yccheok_jstock_yccheok_jstock_org.yccheok.jstock.gui269IndicatorScannerJPanel.code
",jstock,jstock_org.yccheok.jstock.gui.IndicatorScannerJPanel_R1.json,jstock_org.yccheok.jstock.gui.IndicatorScannerJPanel_R2.json,jstock_org.yccheok.jstock.gui.IndicatorScannerJPanel_R3.json,0,val
org.waveprotocol.box.server.persistence.file.FileDeltaStore,"apache_incubator-wave_apache_incubator-wave_org.waveprotocol.box.server.persistence.file281FileDeltaStore.code
",incubator-wave,incubator-wave_org.waveprotocol.box.server.persistence.file.FileDeltaStore_R1.json,incubator-wave_org.waveprotocol.box.server.persistence.file.FileDeltaStore_R2.json,incubator-wave_org.waveprotocol.box.server.persistence.file.FileDeltaStore_R3.json,0,val
org.kaazing.gateway.resource.address.ssl.SslWantClientAuthOption,"kaazing_gateway_kaazing_gateway_org.kaazing.gateway.resource.address.ssl835SslWantClientAuthOption.code
",gateway,gateway_org.kaazing.gateway.resource.address.ssl.SslWantClientAuthOption_R1.json,gateway_org.kaazing.gateway.resource.address.ssl.SslWantClientAuthOption_R2.json,gateway_org.kaazing.gateway.resource.address.ssl.SslWantClientAuthOption_R3.json,0,val
com.pushtorefresh.storio3.sqlite.queries.UpdateQuery,"pushtorefresh_bamboo-storage_pushtorefresh_bamboo-storage_com.pushtorefresh.storio3.sqlite.queries596UpdateQuery.code
",bamboo-storage,bamboo-storage_com.pushtorefresh.storio3.sqlite.queries.UpdateQuery_R1.json,bamboo-storage_com.pushtorefresh.storio3.sqlite.queries.UpdateQuery_R2.json,bamboo-storage_com.pushtorefresh.storio3.sqlite.queries.UpdateQuery_R3.json,0,val
org.ripple.power.ui.graphics.chart.SymbolContainer,"cping_RipplePower_cping_RipplePower_org.ripple.power.ui.graphics.chart3309SymbolContainer.code
",RipplePower,RipplePower_org.ripple.power.ui.graphics.chart.SymbolContainer_R1.json,RipplePower_org.ripple.power.ui.graphics.chart.SymbolContainer_R2.json,RipplePower_org.ripple.power.ui.graphics.chart.SymbolContainer_R3.json,0,val
org.apache.hadoop.hbase.io.hfile.bucket.Bucket,"cloud-software-foundation_c5_cloud-software-foundation_c5_org.apache.hadoop.hbase.io.hfile.bucket1029Bucket.code
",c5,c5_org.apache.hadoop.hbase.io.hfile.bucket.Bucket_R1.json,c5_org.apache.hadoop.hbase.io.hfile.bucket.Bucket_R2.json,c5_org.apache.hadoop.hbase.io.hfile.bucket.Bucket_R3.json,0,val
